0	149799	149863	149591	149737	149927	150139	150138	149943	149909	149938	150069	149968	150170	150014	150053	150176	150037	149879	150075	150130	149827	149798	149739	149907	149497	149780	150093	149775	149994	150051	150090	149895	149795	150073	150230	149952	150113	149900	150320	149690	150209	150009	150015	150162	150808	150344	150056	149806	150020	150081	150256	149876	149911	149774	150077	150200	149895	149787	150150	150033	150177	149855	150482	149950	149798	150175	149993	149639	149644	149670	150052	150178	149842	149445	149459	150170	150280	150312	149756	149806	150100	150260	149849	150217	150023	149864	149770	150275	150231	150040	150087	149921	150030	149989	149737	150169	150331	150203	149782	149706
1	37510	37209	37902	37431	37424	36926	37042	37197	37192	37235	36813	37214	36854	37137	37197	37044	37113	37270	37143	36902	37647	37283	37266	37379	37571	37288	36916	37407	37383	37414	37266	37451	37426	37063	36592	37328	37227	37262	36658	37439	36924	37020	37131	37228	36376	36780	37088	37361	37300	37121	36441	37124	37163	37416	36973	36996	37458	37471	36890	37306	36795	37199	36405	37414	37431	36958	37365	37689	37490	37751	37056	36985	37385	37507	37831	36952	36939	36757	37235	37412	37025	36791	37518	36852	37061	37401	37429	36733	36984	37123	36876	37471	36874	37135	37612	36966	36684	37046	37384	37583
2	33191	32957	33826	32922	33122	32785	33068	32913	33076	32787	32691	32803	32662	32792	32919	32878	32916	32978	32964	32537	33263	33394	32844	33259	33474	33022	32605	33189	33339	32803	32932	33155	33055	32890	32493	32995	33168	32897	32369	33334	32845	32766	32832	32619	32075	32323	32940	33180	33042	33096	32270	32833	32742	32806	32808	32423	33234	32918	32323	32943	32512	32905	32080	33005	33549	32545	33075	33572	32832	33453	33129	32828	33119	33496	33876	32570	32812	32558	32958	33500	32270	32447	33083	32549	32640	33115	33514	32375	32793	33067	32432	33034	32510	33039	33048	32735	32290	32730	33063	33365
3	32198	31891	32431	31939	32585	31554	31944	31787	31931	31873	31494	31739	31501	31854	31736	31780	31873	31877	31996	31700	32373	32376	32189	32431	32362	32279	31539	32342	32424	32176	31833	32017	31933	31895	31255	31855	32021	31903	31260	32328	31703	31812	31744	31693	30922	31006	31862	31972	31972	32121	31213	32023	31626	31616	31747	31382	32247	31867	31467	32084	31630	31626	31147	31646	32566	31410	32070	32632	31829	32342	31975	31925	31928	32324	32849	31701	31725	31412	31863	32498	31235	31223	32076	31441	31662	32095	32545	31537	31439	31988	31387	31975	31610	32189	32005	31654	31189	31804	31955	32363
4	31164	31109	31682	30908	31678	30539	30832	31073	30947	30797	30857	30616	30672	30736	30559	31043	30804	30849	31057	30720	31188	31514	31292	31365	31475	31291	30745	31591	31236	31019	30829	30742	31100	30957	30897	30684	31173	31016	30314	31195	30892	30783	30765	30826	30089	30050	31019	31192	31154	31079	30348	31235	30683	30709	31018	30114	31225	31090	30807	31165	31055	30599	30396	30728	31613	30470	31126	31566	30672	31376	31056	30875	31205	31345	32094	30974	30852	30765	31184	31748	30319	30234	30990	30637	30529	31003	31495	30595	30552	31137	30222	31134	30419	31281	30855	30590	30664	30654	31128	31530
5	31040	31006	31158	30603	31330	30383	30286	30709	30508	30208	30615	30298	30291	30183	29968	30636	30658	30810	30713	30424	30986	31156	30723	31387	30813	31286	30459	31408	30804	30831	30126	30573	30788	30657	30176	30291	30698	30486	29916	30765	30433	29996	30323	30598	29552	29701	30597	30992	30457	30864	29899	30705	30485	30204	30477	29757	30724	30669	30242	30762	30594	30197	29678	30411	31279	30132	30665	31140	30460	30749	30650	30601	30885	30772	31721	30339	30657	30376	30892	31360	30504	29924	30810	30122	30308	30843	30844	30358	30145	30983	29962	30874	30283	31151	30482	30201	30215	30161	30685	31062
6	30393	30404	30616	30196	30601	29945	30110	30103	30096	29829	30051	29802	30127	29926	29700	30027	29739	30057	30297	29792	30494	30598	30525	30679	30305	30766	30006	31006	30497	30325	30086	30200	30552	30126	29579	29726	30305	29971	29337	30353	30049	29942	29843	30130	29079	29367	30300	30621	30354	30522	29433	30233	29814	29961	29995	29134	30580	29982	29738	30121	30197	29841	29422	29897	30806	29736	30020	30750	29878	30339	30208	29982	30653	30053	31338	29931	29802	29937	30684	30967	29866	29627	30098	29913	30161	30218	30530	29987	29607	30589	29257	30328	29513	30585	30284	29548	29893	29794	30452	31000
7	30432	30674	30113	30053	30462	29792	29720	29911	29947	29438	29743	29785	29633	29792	29352	29965	29800	30075	30152	29894	30505	30180	30226	30414	30043	30525	29992	30555	30204	30215	29911	29957	30393	30238	29385	29516	29884	29715	28903	30196	30001	29339	29197	29862	28803	29141	29860	30190	29792	30299	29317	29912	29518	29766	29963	29171	30437	29741	29332	29847	30029	29575	29026	29671	30652	29598	29997	30486	29800	30071	29984	29727	30495	30067	30767	29798	29466	29654	30599	30993	29853	29453	29935	29772	29773	29771	30487	29484	29216	30660	28856	30050	29651	30590	30160	29672	29709	29638	30451	30692
8	29838	30152	29970	29919	30353	30021	29819	29723	29660	29486	29710	29472	29725	29819	29160	29539	29890	29830	30151	29520	30414	30052	30222	30346	29757	30326	30074	30595	29818	30034	30004	29793	30208	30024	29070	29310	29689	29619	29016	29617	29583	29685	29342	29938	28478	28974	29969	29702	29582	30135	29277	29809	29344	29784	29785	28724	30296	29813	29197	29523	29582	29427	28662	29435	30636	29312	29545	30587	29609	30017	30114	29600	30022	29553	30663	29513	29254	29543	30180	30649	29604	29120	29914	29600	29776	29625	30172	29295	29137	30527	28655	29915	29293	30051	30195	29369	29217	29535	30038	30800
9	30242	30039	29704	29944	30383	30274	29744	29678	29481	29447	29483	29242	29704	29612	29111	29392	30073	29945	30107	29562	30256	30063	30077	29928	29640	30203	29869	30380	29790	30213	29773	29667	30391	29814	29143	29103	29482	29303	28841	29984	29602	29556	29380	29734	28415	29350	29830	30011	29995	29749	29236	29888	29289	29736	29748	28722	30172	29419	29120	29370	29685	29421	28803	29389	30582	29281	29702	30583	29771	29884	30138	29391	30254	29655	30465	29620	29186	29429	30215	30466	29956	29198	29804	29666	29618	29377	30074	29333	29081	30507	28590	29816	29565	30045	30189	29405	29450	29330	29973	30685
