0	64	63	67	56	54	61	57	58	62	56	64	63	56	62	66	57	54	55	61	53	57	59	63	54	50	59	61	50	59	52	61	58	63	68	57	57	62	55	60	63	59	67	53	56	64	50	61	64	53	59	68	57	60	68	61	54	61	59	72	47	61	63	66	60	58	57	61	62	65	63	63	61	64	72	55	62	52	55	64	56	63	63	67	70	59	60	60	59	65	67	65	71	61	60	55	63	64	57	67	60
1	11	10	7	18	26	13	16	18	16	21	10	12	19	7	9	22	28	23	13	20	17	15	8	24	30	16	15	29	13	31	18	16	12	8	22	15	13	20	13	13	17	10	25	15	5	30	12	11	16	15	8	20	13	3	13	20	14	19	4	28	16	13	8	15	16	17	14	12	4	15	16	14	7	5	24	13	26	23	12	22	9	12	6	1	8	20	13	16	10	4	11	6	8	18	23	4	8	13	10	15
2	12	9	6	15	32	9	13	18	15	19	11	8	21	4	5	20	29	23	13	24	15	17	5	29	24	13	11	35	10	24	13	13	19	3	18	11	14	22	13	11	15	8	23	11	0	27	10	12	13	17	5	19	9	3	16	32	12	25	0	31	17	14	7	17	18	19	14	6	7	19	14	15	1	2	23	11	28	21	9	26	3	10	4	0	7	15	18	14	7	2	10	4	4	9	19	0	5	11	10	16
3	12	6	6	19	26	3	11	15	22	20	7	8	19	4	2	17	29	23	12	18	16	18	3	33	31	10	5	24	10	27	15	14	14	2	14	10	19	25	12	11	13	9	20	10	0	27	5	17	16	15	5	20	8	3	16	25	11	13	0	38	17	17	6	11	21	14	11	2	6	15	22	14	0	0	18	7	24	22	7	23	2	10	3	0	8	16	10	12	7	0	11	0	4	5	23	0	3	12	4	22
4	14	5	7	14	29	2	9	18	18	15	6	5	18	4	0	7	41	25	11	16	12	19	2	29	20	12	4	29	11	21	12	17	13	0	17	10	21	23	11	10	12	10	22	11	0	28	4	15	16	19	6	19	10	3	18	32	10	17	0	28	16	19	5	10	18	12	8	0	6	8	16	16	0	0	24	7	23	17	6	27	0	11	4	0	9	10	5	10	8	0	12	0	6	4	25	0	2	15	2	21
5	12	5	8	16	32	0	9	15	25	19	4	3	17	4	0	4	29	21	15	17	15	21	0	30	24	13	4	28	14	31	13	17	12	0	15	12	20	16	12	11	10	12	22	9	0	30	6	25	21	16	7	20	9	3	17	31	13	12	0	26	20	16	6	5	23	9	11	0	8	7	23	18	0	0	19	6	24	14	7	23	0	16	4	0	9	9	2	9	12	0	13	0	6	4	21	0	0	9	0	24
6	14	5	8	13	24	0	8	14	15	15	4	3	20	4	0	3	34	18	16	18	15	21	0	25	25	14	7	32	10	23	17	20	13	0	12	12	11	22	11	11	9	7	25	9	0	34	6	18	21	17	9	21	12	3	18	31	14	9	0	29	15	16	5	1	24	9	8	0	8	9	12	15	0	0	23	5	22	7	9	22	0	7	4	0	11	9	0	9	10	0	16	0	6	4	23	0	0	2	0	20
7	18	3	8	14	30	0	9	16	18	15	4	3	25	4	0	2	35	21	20	12	17	35	0	21	26	12	6	29	11	28	14	17	9	0	12	18	10	20	10	11	8	4	29	6	0	24	6	25	26	20	8	20	11	3	17	30	16	9	0	33	15	19	3	0	26	7	12	0	12	9	8	13	0	0	21	6	26	7	8	20	0	5	4	0	12	7	0	8	6	0	20	0	6	4	22	0	0	0	0	16
8	14	2	8	11	29	0	12	17	8	17	4	3	30	4	0	0	30	18	22	9	21	20	0	27	25	12	6	38	12	30	11	17	8	0	16	13	9	26	10	11	12	4	28	5	0	17	6	18	24	23	9	26	19	3	20	32	11	9	0	30	15	16	2	0	18	9	12	0	12	11	8	16	0	0	23	5	34	7	9	25	0	5	4	0	18	7	0	10	4	0	25	0	6	4	27	0	0	0	0	25
9	24	0	8	12	35	0	11	19	4	20	4	3	26	4	0	0	36	18	30	12	27	18	0	24	22	7	8	32	15	34	13	12	6	0	16	18	12	20	10	11	10	7	31	5	0	19	6	24	24	24	12	22	12	3	24	43	11	9	0	38	17	20	0	0	19	10	20	0	20	12	8	16	0	0	23	3	27	7	12	31	0	3	4	0	14	7	0	12	0	0	23	0	6	4	22	0	0	0	0	11
10	12	0	8	8	41	0	18	17	3	17	4	3	28	4	0	0	48	16	24	9	24	16	0	12	32	8	8	26	20	26	14	12	6	0	20	16	10	22	10	11	17	6	34	3	0	18	6	19	20	27	11	24	17	3	25	27	11	9	0	34	14	22	0	0	24	14	12	0	12	14	8	22	0	0	24	2	28	7	11	35	0	2	4	0	14	7	0	16	0	0	23	0	6	4	29	0	0	0	0	8
11	2	0	8	10	27	0	11	20	2	17	4	3	28	4	0	0	22	22	30	5	32	12	0	13	24	10	12	29	12	32	13	9	6	0	18	20	10	20	10	11	8	6	41	2	0	19	6	15	21	24	18	17	15	3	28	24	15	9	0	30	15	25	0	0	30	10	12	0	12	12	8	16	0	0	28	0	27	7	18	23	0	0	4	0	14	7	0	18	0	0	29	0	6	4	23	0	0	0	0	7
12	0	0	8	14	34	0	11	18	0	17	4	3	29	4	0	0	25	18	34	0	23	16	0	13	21	6	12	30	15	18	17	9	6	0	19	15	10	22	10	11	5	8	32	0	0	28	6	18	24	28	11	21	23	3	32	27	16	9	0	33	12	28	0	0	23	10	12	0	12	22	8	18	0	0	26	0	25	7	11	17	0	0	4	0	16	7	0	20	0	0	30	0	6	4	22	0	0	0	0	6
13	0	0	8	8	23	0	10	14	0	18	4	3	24	4	0	0	25	24	38	0	26	12	0	9	30	5	20	27	14	15	13	10	6	0	23	15	12	26	10	11	3	8	22	0	0	20	6	22	37	23	11	15	15	3	28	28	17	9	0	29	15	27	0	0	27	8	12	0	12	16	8	21	0	0	36	0	35	7	11	17	0	0	4	0	20	7	0	26	0	0	37	0	6	4	23	0	0	0	0	5
14	0	0	8	8	29	0	13	16	0	18	4	3	35	4	0	0	29	26	18	0	28	14	0	11	16	6	12	37	17	14	13	13	6	0	25	12	13	31	10	11	3	12	27	0	0	15	6	23	26	22	10	17	9	3	35	28	22	9	0	33	15	30	0	0	29	8	12	0	12	32	8	24	0	0	23	0	31	7	10	15	0	0	4	0	20	7	0	24	0	0	32	0	6	4	25	0	0	0	0	6
